id,prop
338721928,1
338721929,1
338721930,1
338721931,1
338721932,0.733333333
338721933,1
338721934,1
338721935,1
338721936,1
338721937,1
338721938,1
338721939,1
338721940,1
338721941,1
338721942,1
338721943,1
338721944,0.733333333
338721945,1
338721946,1
338721947,1
338721948,1
338721949,1
338721950,1
338721951,1
338721952,1
338721953,1
338721954,1
338721955,1
338721956,0.866666667
338721957,1
338721958,1
338721959,1
338721960,1
338721961,0.933333333
338721962,1
338721963,1
338721964,1
338721965,1
338721966,1
338721967,1
338721968,0.866666667
338721969,1
338721970,1
338721971,1
338721972,1
338721973,1
338721974,1
338721975,1
338721976,1
338721977,1
338721978,1
338721979,1
338721980,1
338721981,1
338721982,1
338721983,1
338721984,1
338721985,1
338721986,1
338721987,1
338721989,1
338721990,1
338721991,1
338721992,1
338721993,1
338721994,1
338721995,1
338721996,1
338721997,0.933333333
338721998,1
338721999,1
338722000,1
338722001,1
338722002,1
338722003,1
338722004,1
338722005,1
338722006,1
338722007,1
338722008,1
338722009,1
338722010,1
338722011,1
338722012,1
338722013,1
338722014,1
338722015,1
338722016,1
338722017,1
338722018,1
338722019,1
338722020,1
338722021,1
338722022,1
338722023,1
338722024,1
338722025,1
338722026,1
338722027,1
338722028,1
338722029,1
338722030,1
338722031,1
338722032,1
338722033,1
338722034,1
338722035,1
338722036,1
338722037,1
338722038,1
338722039,1
338722040,1
338722041,1
338722042,1
338722043,1
338722044,1
338722045,1
338722046,1
338722047,1
338722048,1
338722049,0.866666667
338722050,1
338722051,1
338722052,1
338722053,1
338722054,1
338722055,1
338722056,1
338722057,1
338722058,1
338722059,1
338722060,1
338722061,1
338722062,1
338722063,1
338722064,0.866666667
338722065,1
338722066,1
338722067,1
338722068,1
338722069,1
338722070,1
338722071,1
338722072,1
338722073,0.933333333
338722074,1
338722075,0.933333333
338722076,1
338722077,1
338722078,1
338722079,1
338722080,1
338722081,1
338722082,1
338722083,1
338722084,1
338722085,1
338722086,1
338722087,1
338722088,1
338722089,1
338722090,1
338722091,1
338722092,0.866666667
338722093,1
338722094,1
338722095,1
338722097,1
338722098,1
338722099,1
338722100,1
338722101,1
338722102,1
338722103,1
338722104,1
338722105,1
338722106,1
338722107,1
338722108,1
338722109,1
338722110,1
338722111,0.866666667
338722112,1
338722113,1
338722114,1
338722115,1
338722116,1
338722117,1
338722118,1
338722119,1
338722120,1
338722121,1
338722122,1
338722123,1
338722124,1
338722125,1
338722126,1
338722127,1
338722128,1
338722129,1
338722130,1
338722131,1
338722132,1
338722133,1
338722134,1
338722135,1
338722136,1
338722137,1
338722138,1
338722139,1
338722140,1
338722141,1
338722142,1
338722143,1
338722144,1
338722145,1
338722146,1
338722147,1
338722148,1
338722149,1
338722150,1
338722151,1
338722152,1
338722153,1
338722154,1
338722155,1
338722156,1
338722157,1
338722158,1
338722159,1
338722160,1
338722161,1
338722162,1
338722163,1
338722164,1
338722165,1
338722166,1
338722167,1
338722168,1
338722169,1
338722170,1
338722171,1
338722172,1
338722173,1
338722174,1
338722175,1
338722176,1
338722177,1
338722178,1
338722179,1
338722180,1
338722181,1
338722182,1
338722183,1
338722184,1
338722185,1
338722186,1
338722187,0.866666667
338722188,1
338722189,1
338722190,1
338722191,1
338722192,1
338722193,1
338722194,1
338722195,1
338722196,1
338722197,1
338722198,1
338722199,1
338722201,1
338722202,1
338722203,1
338722204,1
338722205,1
338722206,1
338722207,1
338722208,1
338722209,1
338722210,1
338722211,1
338722212,1
338722213,1
338722214,1
338722215,1
338722216,1
338722217,1
338722218,1
338722219,1
338722220,1
338722221,1
338722222,1
338722223,1
338722224,1
338722225,1
338722226,1
338722227,1
338722228,1
338722229,1
338722230,1
338722231,1
338722232,1
338722233,1
338722234,1
338722235,1
338722236,1
338722237,1
338722238,1
338722239,1
338722240,0.2
338722241,0.933333333
338722242,1
338722243,1
338722244,1
338722245,1
338722246,1
338722247,1
338722248,1
338722249,1
338722250,1
338722251,1
338722252,1
338722253,1
338722254,1
338722255,1
338722256,1
338722257,1
338722258,1
338722259,1
338722260,1
338722261,1
338722262,1
338722263,1
338722264,1
338722265,1
338722266,1
338722267,1
338722268,1
338722269,1
338722270,1
338722271,1
338722272,1
338722273,1
338722274,1
338722275,1
338722276,1
338722277,1
338722278,1
338722279,1
338722280,1
338722281,1
338722282,1
338722283,1
338722284,1
338722285,1
338722286,1
338722287,1
338722288,1
338722289,0.933333333
338722290,1
338722291,1
338722292,1
338722293,1
338722294,1
338722295,0.933333333
338722296,1
338722297,1
338722298,1
338722299,1
338722300,1
338722301,1
338722302,1
338722303,1
338722304,1
338722305,1
338722306,1
338722307,1
338722308,1
338722309,1
338722310,1
338722311,1
338722312,1
338722313,1
338722314,1
338722315,1
338722316,1
338722317,1
338722318,1
338722319,1
338722320,1
338722321,1
338722322,1
338722323,1
338722324,1
338722325,1
338722326,1
338722327,1
338722328,1
338722329,1
338722330,1
338722331,1
338722332,1
338722333,1
338722334,1
338722335,1
338722336,1
338722337,1
338722338,1
338722339,1
338722340,1
338722341,1
338722342,1
338722343,1
338722344,1
338722345,1
338722346,1
338722347,1
338722348,1
338722349,1
338722350,1
338722351,1
338722352,1
338722353,1
338722354,1
338722355,1
338722356,1
338722357,1
338722358,1
338722359,1
338722360,1
338722361,1
338722362,1
338722363,1
338722364,1
338722365,1
338722366,1
338722367,1
338722368,1
338722369,1
338722370,1
338722371,1
338722372,1
338722373,1
338722374,1
338722375,1
338722376,1
338722377,1
338722378,1
338722379,1
338722380,1
338722381,1
338722382,1
338722383,1
338722384,1
338722385,1
338722386,1
338722387,1
338722388,1
338722389,1
345170001,0.933333333
345170002,1
345170003,1
345170004,1
345170005,1
345170006,1
345170008,1
345170009,1
345170010,0.333333333
345170011,1
345170012,1
345170013,0.466666667
345170015,1
345170016,1
345170017,1
345170018,1
345170019,1
345170020,1
345170021,1
345170022,1
345170023,1
345170024,1
345170025,1
345170026,1
345170027,1
345170028,1
345170029,1
345170030,1
345170031,1
345170032,1
345170033,1
345170034,1
345170035,1
345170036,1
345170037,1
345170038,1
345170039,1
345170040,0.866666667
345170041,1
345170042,1
345170043,1
345170044,1
345170045,1
345170046,1
345170047,1
345170048,1
345170049,1
345170050,1
345170051,1
345170052,1
345170053,1
345170054,1
345170055,1
345170056,1
345170057,0.866666667
345170058,1
345170059,1
345170060,1
345170061,1
345170062,1
345170063,1
345170064,1
345170065,1
345170066,1
345170067,1
345170068,1
345170069,0.6
345170070,1
345170071,1
345170072,1
345170073,1
345170074,1
345170075,1
345170076,1
345170077,1
345170078,1
345170079,1
345170080,1
345170081,1
345170082,1
345170083,1
345170084,1
345170085,1
345170086,1
345170087,1
345170088,1
345170089,1
345170090,1
345170091,1
345170092,1
345170093,1
345170094,1
345170095,1
345170096,1
345170097,1
345170098,1
345170099,1
345170100,1
345170101,1
345170102,1
345170103,1
345170104,1
345170105,1
345170106,0.866666667
345170107,0.466666667
345170108,1
345170109,1
345170110,1
345170111,1
345170112,1
345170113,1
345170114,1
345170115,1
345170116,1
345170117,1
345170118,1
345170119,1
345170120,1
345170121,1
345170122,1
345170123,1
345170124,1
345170125,1
345170126,1
345170127,1
345170128,1
345170129,1
345170130,1
345170131,1
345170132,1
345170133,1
345170134,1
345170135,1
345170136,1
345170137,1
345170138,1
345170139,1
345170140,1
345170141,1
345170142,1
345170143,1
345170144,1
345170145,1
345170146,1
345170147,1
345170148,1
345170149,1
345170150,1
345170151,1
345170152,1
345170153,1
345170154,1
345170155,1
345170156,1
345170157,1
345170158,1
345170159,1
345170160,1
345170161,1
345170162,1
345170163,1
345170164,1
345170165,1
345170166,1
345170167,1
345170168,0.933333333
345170169,1
345170170,1
345170171,1
345170172,1
345170173,1
345170174,1
345170175,1
345170176,0.933333333
345170177,1
345170178,0.933333333
345170179,1
345170180,1
345170181,1
345170182,1
345170183,1
345170184,1
345170185,1
345170186,1
345170187,1
345170188,1
345170189,1
345170190,1
345170191,1
345170192,1
345170193,1
345170194,1
345170195,1
345170196,1
345170197,1
345170198,1
345170199,1
345170200,1
345170201,1
345170202,0.866666667
345170203,1
345170204,1
345170205,0
345170206,1
345170207,1
345170208,1
345170209,1
345170210,1
345170211,1
345170212,1
345170213,1
345170214,1
345170215,1
345170216,1
345170217,1
345170218,1
345170219,1
345170220,1
345170221,1
345170222,1
345170223,1
345170224,1
345170225,0.066666667
345170226,1
345170227,0.6
345170228,1
345170229,1
345170230,1
345170231,1
345170232,1
345170233,1
345170234,1
345170235,1
345170236,1
345170237,1
345170238,1
345170239,1
345170240,1
345170241,1
345170242,1
345170243,1
345170244,1
345170245,1
345170246,1
345170247,1
345170248,1
345170249,1
345170250,1
345170251,1
345170252,1
345170253,1
345170254,1
345170255,1
345170256,1
345170257,1
345170258,1
345170259,1
345170260,1
345170261,1
345170262,1
345170263,1
345170264,0.933333333
345170265,1
345170266,1
345170267,1
345170268,1
345170269,1
345170270,1
345170271,1
345170272,1
345170273,1
345170274,1
345170275,1
345170276,1
345170277,1
345170278,1
345170279,1
345170280,0
345170281,1
345170282,1
345170283,1
345170284,1
345170285,1
345170286,1
345170287,1
345170288,1
345170289,1
345170290,1
345170291,1
345170292,1
345170293,1
345170294,1
345170295,1
345170296,1
345170297,1
345170298,1
345170299,1
345170300,1
345170301,1
345170302,1
345170303,1
345170304,1
345170305,1
345170306,1
345170307,1
345170308,1
345170309,1
345170310,1
345170311,1
345170312,1
345170313,1
345170314,1
345170315,1
345170316,1
345170317,1
345170318,1
345170319,1
345170320,1
345170321,1
345170322,1
345170323,1
345170324,1
345170325,1
345170326,1
345170327,1
345170328,1
345170329,1
345170330,1
345170331,1
345170332,1
345170333,1
345170334,1
345170335,1
345170336,0.8
345170337,1
345170338,1
345170339,1
345170340,1
345170341,1
345170342,1
345170343,0.933333333
345170344,0.733333333
345170345,1
345170346,1
345170347,1
345170348,1
345170349,1
345170350,1
345170351,1
345170352,1
345170353,1
345170354,1
345170355,1
345170356,1
345170357,1
345170358,1
345170359,1
345170360,1
345170361,1
345170362,1
345170363,1
345170364,1
345170365,1
345170366,1
345170367,1
345170368,0.466666667
345170369,1
345170370,1
345170371,1
345170372,1
345170373,1
345170374,1
345170375,1
345170376,1
345170377,1
345170378,1
345170379,1
345170380,1
345170381,1
345170382,1
345170383,1
345170384,1
345170385,1
345170386,1
345170387,1
345170388,1
345170389,1
345170390,1
345170391,1
345170392,1
345170393,1
345170394,1
345170395,1
345170396,1
345170397,1
345170398,1
345170399,1
345170400,1
345170401,1
345170402,1
345170403,1
345170404,1
345170405,1
345170406,1
345170407,1
345170408,1
345170409,1
345170410,1
345170411,1
345170412,1
345170413,0.6
345170414,1
345170415,1
345170416,1
345170417,1
345170418,0.733333333
345170419,1
345170420,1
345170421,0.933333333
345170422,1
345170423,1
345170424,0.6
345170425,1
345170426,0.933333333
345170427,1
345170428,1
345170429,1
345170430,1
345170431,1
345170432,1
345170433,1
345170434,1
345170435,1
345170436,1
345170437,1
345170438,0.733333333
345170439,1
345170440,1
345170441,1
345170442,1
345170443,1
345170444,1
345170445,1
345170446,1
345170447,1
345170448,1
345170449,1
345170450,1
345170451,1
345170452,1
345170453,1
345170454,1
345170455,1
345170456,1
345170457,1
345170458,0.466666667
345170459,1
345170460,1
345170461,1
345170462,1
345170463,1
345170464,1
345170465,1
345170466,1
345170467,1
345170468,1
345170469,1
345170470,1
345170471,1
345170472,1
345170473,1
345170474,1
345170475,1
345170476,1
345170477,1
345170478,1
345170479,1
345170480,1
345170481,1
345170482,1
345170483,1
345170484,1
345170485,1
345170486,1
345170487,1
345170488,1
345170489,1
345170490,1
345170491,1
345170492,1
345170493,1
345170494,1
345170495,0.466666667
345170496,1
345170497,1
345170498,1
345170499,1
345170500,1
345170501,1
345170502,1
345170503,1
345170504,1
345170505,1
345170506,1
345170507,1
345170508,1
345170509,1
345170510,1
345170511,1
345170512,1
345170513,1
345170514,1
345170515,1
345170516,1
345170517,1
345170518,1
345170519,1
345170520,1
345170521,1
345170522,1
345170523,1
345170524,1
345170525,1
345170526,1
345170527,1
345170528,0.466666667
345170529,1
345170530,1
345170531,1
345170532,1
345170533,1
345170534,0.266666667
345170535,1
345170536,1
345170537,1
345170538,1
345170539,1
345170540,0.733333333
345170541,0.8
345170542,1
345170543,1
345170544,0.866666667
345170545,1
345170546,1
345170547,1
345170548,1
345170549,1
345170550,1
345170551,1
345170552,1
345170553,1
345170554,1
345170555,1
345170556,1
345170557,1
345170558,1
345170559,1
345170560,1
345170561,1
345170562,1
345170563,1
345170564,1
345170565,1
345170566,1
345170567,1
345170568,1
345170569,1
345170570,1
345170571,0.933333333
345170572,1
345170573,1
345170574,1
345170575,1
345170576,1
345170577,1
345170578,1
345170579,1
345170580,1
345170581,1
345170582,1
345170583,1
345170584,1
345170585,1
345170586,1
345170587,1
345170588,1
345170589,1
345170590,1
345170591,1
345170592,1
345170593,1
345170594,1
345170595,1
345170596,1
345170597,1
345170598,1
345170599,1
345170600,1
345170601,1
345170602,0.933333333
345170603,1
345170604,0.933333333
345170605,1
345170606,1
345170607,1
345170608,1
345170609,1
345170610,1
345170611,1
345170612,1
345170613,1
345170614,0.933333333
345170615,0.933333333
345170616,1
345170617,1
345170618,0.933333333
345170619,1
345170620,1
345170621,1
345170622,1
345170623,1
345170624,1
345170625,1
345170626,1
345170627,1
345170628,1
345170629,1
345170630,1
345170631,1
345170632,1
345170633,1
345170634,1
345170635,1
345170636,1
345170637,1
345170638,1
345170639,1
345170640,1
345170641,1
345170642,1
345170643,1
345170644,1
345170645,1
345170646,1
345170647,1
345170648,1
345170649,1
345170650,1
345170651,1
345170652,1
345170653,1
345170654,1
345170655,0.333333333
345170656,1
345170657,1
345170658,1
345170659,0.733333333
345170660,1
345170661,1
345170662,1
345170663,1
345170664,1
345170665,1
345170666,1
345170667,1
345170668,1
345170669,1
345170670,1
345170671,1
345170672,1
345170673,0.466666667
345170674,1
345170675,1
345170676,1
345170677,1
345170678,1
345170679,1
345170680,1
345170681,1
345170682,1
345170683,1
345170684,1
345170685,1
345170686,1
345170687,1
345170688,1
345170689,1
345170690,1
345170691,1
345170692,1
345170693,1
345170694,1
345170695,1
345170696,1
345170697,1
345170698,1
345170699,1
345170700,1
345170701,1
345170702,1
345170703,1
345170704,1
345170705,1
345170706,1
345170707,1
345170708,1
345170709,1
345170710,1
345170711,1
345170712,1
345170713,1
345170714,0.6
345170715,0.866666667
345170716,1
345170717,1
345170718,1
345170719,1
345170720,1
345170721,1
345170722,1
345170723,1
345170724,1
345170725,1
345170726,1
345170727,1
345170728,1
345170729,1
345170730,1
345170731,1
345170732,1
345170733,1
345170734,1
345170735,1
345170736,1
345170737,1
345170738,1
345170739,1
345170740,1
345170741,1
345170742,1
345170743,1
345170744,1
345170745,1
345170746,1
345170747,1
345170748,1
345170749,1
345170750,1
345170751,1
345170752,1
345170753,1
345170754,1
345170755,1
345170756,1
345170757,1
345170758,1
345170759,1
345170760,1
345170761,0.933333333
345170762,1
345170763,1
345170764,1
345170765,1
345170766,1
345170767,1
345170768,1
345170769,1
345170770,1
345170771,1
345170772,1
345170773,1
345170774,1
345170775,1
345170776,1
345170777,1
345170778,1
345170779,1
345170780,1
345170781,1
345170782,1
345170783,0.333333333
345170784,1
345170785,1
345170786,1
345170787,0.333333333
345170788,1
345170789,1
345170790,1
345170791,1
345170792,1
345170793,1
345170794,1
345170795,1
345170796,1
345170797,1
345170798,1
345170799,1
345170800,1
345170801,1
345170802,1
345170803,1
345170804,1
345170805,1
345170806,1
345170807,1
345170808,1
345170809,1
345170810,1
345170811,1
345170812,1
345170813,1
345170814,1
345170815,1
345170816,1
345170817,1
345170818,1
345170819,1
345170820,1
345170821,1
345170822,1
345170823,1
345170824,1
345170825,1
345170826,1
345170827,1
345170828,1
345170829,1
345170830,1
345170831,1
345170832,0.933333333
345170833,1
345170834,1
345170835,1
345170836,1
345170837,1
345170838,1
345170839,1
345170840,1
345170841,1
345170842,1
345170843,1
345170844,1
345170845,1
345170846,1
345170847,1
345170848,1
345170849,1
345170850,1
345170851,1
345170852,1
345170853,1
345170854,1
345170855,1
345170856,1
345170857,1
345170858,0.866666667
345170859,1
345170860,1
345170861,1
345170862,1
345170863,1
345170864,1
345170865,0.933333333
345170866,1
345170867,1
345170868,1
345170869,1
345170870,1
345170871,1
345170872,1
345170873,1
345170874,1
345170875,1
345170876,1
345170877,1
345170878,1
345170879,1
345170880,1
345170881,1
345170882,1
345170883,1
345170884,1
345170885,1
345170886,1
345170887,1
345170888,1
345170889,1
345170890,1
345170891,1
345170892,1
345170893,1
345170894,1
345170895,1
345170896,1
345170897,1
345170898,1
345170899,1
345170900,1
345170901,1
345170902,1
345170903,0.2
345170904,1
345170905,1
345170906,1
345170907,1
345170908,1
345170909,1
345170910,1
345170911,1
345170912,1
345170913,1
345170914,1
345170915,1
345170916,1
345170917,1
345170918,1
345170919,1
345170920,1
345170921,1
345170922,0.533333333
345170923,1
345170924,1
345170925,1
345170926,1
345170927,1
345170928,1
345170929,1
345170930,1
345170931,1
345170932,1
345170933,1
345170934,1
345170935,1
345170936,1
345170937,1
345170938,1
345170939,1
345170940,1
345170941,1
345170942,1
345170943,1
345170944,1
345170945,1
345170946,1
345170947,1
345170948,1
345170949,1
345170950,1
345170951,1
345170952,1
345170953,1
345170954,1
345170955,1
345170956,1
345170957,1
345170958,1
345170959,1
345170960,1
345170961,0.933333333
345170962,1
345170963,1
345170964,1
345170965,1
345170966,1
345170967,1
345170968,1
345170969,1
345170970,1
345170971,1
345170972,1
345170973,1
345170974,1
345170975,1
345170976,1
345170977,1
345170978,1
345170979,1
345170980,1
345170981,1
345170982,1
345170983,1
345170984,1
345170985,1
345170986,1
345170987,1
345170988,1
345170989,1
345170990,1
345170991,1
345170992,1
345170993,1
345170994,1
345170995,1
345170996,1
345170997,1
345170998,1
345170999,1
345171000,1
345171001,1
345171002,1
345171003,1
345171004,1
345171005,1
345171006,1
345171007,1
345171008,1
345171009,0.933333333
345171010,1
345171011,1
345171012,1
345171013,1
345171014,1
345171015,1
345171016,1
345171017,1
345171018,1
345171019,1
345171020,1
345171021,1
345171022,1
345171023,1
345171024,1
345171025,1
345171026,1
345171027,1
345171028,1
345171029,1
345171030,1
345171031,1
345171032,1
345171033,1
345171034,1
345171035,1
345171036,1
345171037,1
345171038,1
345171039,1
345171040,1
345171041,1
345171042,1
345171043,1
342000001,1
342000002,0.733333333
342000003,1
342000004,1
342000005,1
348510325,1
348510326,1
348510327,1
348510328,1
348510329,1
348510330,1
348510331,1
348510332,1
348510333,1
348510334,1
348510335,1
348510336,1
348510337,1
348510338,1
348510339,1
348510340,1
348510341,1
348510342,1
348510343,1
348510344,0.933333333
348510345,1
348510346,1
348510347,1
348510348,1
348510349,1
348510350,1
348510351,0.333333333
348510352,0.933333333
348510353,1
348510354,1
348510355,1
348510356,1
348510357,1
348510358,1
348510359,1
348510360,1
348510361,1
348510362,1
348510363,1
348510364,1
348510365,1
348510366,1
348510367,1
348510368,1
348510369,0.866666667
348510370,0.866666667
348510371,1
348510372,1
348510373,1
348510374,1
348510375,1
348510376,1
348510377,0.866666667
348510378,1
348510379,1
348510380,1
348510381,1
348510382,1
348510383,0.866666667
348510384,0.933333333
348510386,1
348510387,1
348510388,1
348510389,1
348510390,1
348510391,1
348510392,1
348510393,1
348510394,1
348510395,1
348510396,1
348510397,1
348510398,1
348510399,1
348510400,1
348510401,0.933333333
348510402,1
348510403,1
348510404,1
348510405,1
348510406,1
348510407,1
348510408,1
348510409,1
348510410,1
348510411,1
348510412,1
348510413,1
348510414,1
348510415,1
348510416,1
348510417,1
348510418,1
348510419,1
348510420,1
348510421,1
348510422,1
348510423,1
348510424,1
348510425,1
348510426,1
348510427,1
348510428,1
348510429,1
348510430,1
348510431,1
348510432,1
348510433,1
348510434,1
348510435,1
348510436,1
348510437,1
348510438,1
348510439,0.866666667
348510440,1
348510441,1
348510442,1
348510443,1
348510444,1
348510445,1
348510446,1
348510447,1
348510448,1
348510449,1
348510450,1
348510451,1
348510452,1
348510453,1
348510454,1
348510455,1
348510456,1
348510457,1
348510458,1
348510459,1
348510460,1
348510461,1
348510462,1
348510463,1
348510464,1
348510465,0.933333333
348510466,0.866666667
348510467,0.866666667
348510468,0.866666667
348510469,1
348510470,1
348510471,1
348510472,1
348510473,1
348510474,1
348510475,1
348510476,0.8
348510477,1
348510478,1
348510479,1
348510480,1
348510482,1
348510483,1
348510484,0.933333333
348510485,1
348510486,1
348510487,0.866666667
348510488,1
348510489,1
348510490,1
348510491,1
348510492,1
348510493,1
348510494,1
348510495,1
348510496,0.933333333
348510497,1
348510498,1
348510499,1
348510500,1
348510501,1
348510502,0.933333333
348510503,1
348510504,1
348510505,1
348510506,1
348510507,1
348510508,1
348510509,1
348510510,1
348510511,1
348510512,1
348510513,1
348510514,1
348510515,1
348510516,1
348510517,1
348510518,1
348510519,1
348510520,1
348510521,1
348510522,1
348510523,0.933333333
348510524,1
348510525,1
348510526,1
348510527,1
348510528,1
348510529,1
348510530,1
348510531,1
348510532,1
348510533,1
348510534,1
348510535,1
348510536,0.866666667
348510537,1
348510538,1
348510539,1
348510540,1
348510541,0.933333333
348510542,1
348510543,1
348510544,1
348510545,1
348510546,1
348510547,1
348510548,1
348510549,0.866666667
348510550,1
348510551,1
348510552,0.933333333
348510553,1
348510554,0.866666667
348510555,1
348510556,0.933333333
348510557,1
348510558,1
348510559,0.933333333
348510560,1
348510561,0.933333333
348510562,0.933333333
348510563,1
348510564,0.933333333
348510565,1
348510566,1
348510567,1
348510568,1
348510569,0.933333333
348510570,0.866666667
348510571,1
348510572,1
348510573,1
348510574,0.866666667
348510575,0.866666667
348510576,1
348510578,1
348510579,1
348510580,1
348510581,1
348510582,1
348510583,1
348510584,1
348510585,1
348510587,0.933333333
348510588,0.8
348510589,1
348510590,1
348510591,1
348510592,1
348510593,1
348510594,1
348510595,1
348510596,1
348510597,0.933333333
348510598,1
348510599,1
348510600,1
348510601,1
348510602,1
348510603,1
348510604,1
348510605,1
348510606,1
348510607,1
348510608,1
348510609,1
348510610,1
348510611,1
348510612,1
348510613,1
348510614,1
348510615,1
348510616,1
348510617,1
348510618,1
348510619,1
348510620,1
348510621,1
348510622,1
348510623,1
348510624,1
348510625,1
348510626,1
348510627,1
348510628,1
348510629,1
348510630,1
348510631,1
348510632,1
348510633,1
348510634,1
348510635,1
348510636,1
348510637,1
348510638,1
348510639,1
348510640,1
348510641,1
348510642,1
348510643,1
348510644,1
348510645,1
348510646,0.933333333
348510647,1
348510648,1
348510649,1
348510650,1
348510651,1
348510652,1
348510653,1
348510654,1
348510655,1
348510656,1
348510657,1
348510658,1
348510659,1
348510660,1
348510661,1
348510662,1
348510663,1
348510664,1
348510665,1
348510666,1
348510667,1
348510668,1
348510669,1
348510670,1
348510671,1
348510672,0.866666667
348510674,1
348510675,1
348510676,1
348510677,1
348510678,1
348510679,1
348510680,1
348510681,1
348510682,1
348510683,1
348510684,0.933333333
348510685,0.933333333
348510686,1
348510687,1
348510688,1
348510689,1
348510690,1
348510691,1
348510692,1
348510693,1
348510694,1
348510695,1
348510696,1
348510697,1
348510698,1
348510699,1
348510700,1
348510701,1
348510702,1
348510703,1
348510704,1
348510705,1
348510706,1
348510707,1
348510708,0.933333333
348510709,1
348510710,1
348510711,1
348510712,1
348510713,1
348510714,1
348510715,0.866666667
348510716,1
348510717,1
348510718,1
348510719,1
348510720,1
348510721,1
348510722,1
348510723,1
348510724,1
348510725,1
348510726,1
348510727,1
348510728,1
348510729,1
348510730,1
348510731,1
348510732,1
348510733,1
348510734,1
348510735,1
348510736,1
348510737,1
348510738,1
348510739,1
348510740,1
348510741,1
348510742,1
348510743,1
348510744,1
348510745,1
348510746,1
348510747,1
348510748,1
348510749,1
348510750,1
348510751,0.933333333
348510752,1
348510753,0.933333333
348510754,0.933333333
348510755,1
348510756,1
348510757,1
348510758,1
348510759,1
348510760,1
348510761,1
348510762,1
348510763,1
348510764,1
348510765,1
348510766,1
348510767,1
348510768,1
348510770,1
348510771,1
348510772,1
348510773,1
348510774,1
348510775,1
348510776,0.333333333
348510777,1
348510778,0.933333333
348510779,1
348510780,1
348510781,1
348510782,1
348510783,1
348510784,1
348510785,1
348510786,1
348510787,1
348510788,1
348510789,1
348510790,1
348510791,1
348510792,1
348510793,1
348510794,1
348510795,1
348510796,1
348510797,1
348510798,1
348510799,1
348510800,1
348510801,1
348510802,1
348510803,1
348510804,1
348510805,1
348510806,1
348510807,1
348510808,1
348510809,1
348510810,1
348510811,1
348510812,1
348510813,1
348510814,1
348510815,1
348510816,1
348510817,1
348510818,1
348510820,1
348510821,1
348510822,0
348510823,1
348510824,1
348510825,1
348510826,1
348510827,1
348510828,1
348510829,1
348510830,1
348510831,1
348510832,1
348510833,1
348510834,1
348510835,1
348510836,1
348510837,1
348510838,1
348510839,1
348510840,0.866666667
348510842,1
348510843,1
348510844,1
348510845,1
348510846,1
348510847,1
348510848,1
348510849,1
348510850,1
348510851,1
348510852,1
348510853,1
348510854,1
348510855,1
348510856,0.933333333
348510857,1
348510858,1
348510859,1
348510860,1
348510861,1
348510862,1
348510863,1
348510864,1
348510876,0.866666667
348510879,0.933333333
348510880,1
348510881,1
348510882,1
348510883,1
348510884,1
348510885,0.933333333
348510886,0.6
348510887,1
348510888,1
348510889,1
348510890,1
348510891,1
348510892,1
348510893,1
348510894,0.866666667
348510895,1
348510896,1
348510897,1
348510898,1
348510899,1
348510900,1
348510901,1
348510902,0.933333333
348510903,1
348510904,1
348510905,1
348510962,0.8
348510963,0.866666667
348510964,0.866666667
348510965,0.866666667
348510966,0.866666667
348510967,0.866666667
348510968,1
348510969,0.866666667
348510970,1
348510971,1
348510972,1
348510973,1
348510974,1
348510975,0.933333333
348510976,1
348510977,1
348510978,1
348510979,1
348510980,0.866666667
348510981,1
348510982,0.866666667
348510983,0.866666667
348510984,1
348510985,1
348510986,1
348510987,1
348510988,1
348510989,1
348510990,0.733333333
348510991,1
348510992,0.733333333
348510993,1
348510994,1
348510995,1
348510996,1
348510997,1
348510998,1
348510999,1
348511000,1
348511001,0.866666667
348511002,1
348511003,1
348511004,1
348511005,1
348511006,1
348511007,1
348511008,1
348511009,1
348511010,1
348511011,1
348511012,1
348511013,1
348511014,1
348511015,1
348511016,1
348511017,0.866666667
348511018,1
348511019,0.933333333
348511020,0.733333333
348511021,1
348511022,1
348511023,1
348511024,0.733333333
348511025,1
348511026,0.733333333
348511027,0.6
348511028,0.6
348511029,0.866666667
348511030,0.866666667
348511031,1
348511032,1
348511033,1
348511034,1
348511035,1
348511036,1
348511037,0.466666667
348511038,1
348511039,1
348511040,1
348511041,1
348511042,1
348511043,1
348511044,1
348511045,1
348511046,0.866666667
348511047,0.866666667
348511048,1
348511049,1
348511050,1
348511051,1
348511052,1
348511053,1
348511054,0.866666667
348511055,1
348511056,1
348511058,1
348511059,0.6
348511060,1
348511061,1
348511062,1
348511063,1
348511064,0.866666667
348511065,1
348511066,1
348511067,0.933333333
348511068,1
348511069,1
348511070,0.866666667
348511071,1
348511072,0.733333333
348511073,1
348511074,1
348511075,0.866666667
348511076,1
348511077,1
348511078,0.866666667
348511079,1
348511080,1
348511081,1
348511082,1
348511083,0.866666667
348511084,1
348511085,1
348511086,1
348511087,1
348511088,1
348511089,1
348511090,1
348511091,1
348511092,1
348511093,1
348511094,1
348511095,1
348511096,1
348511097,1
348511098,1
348511099,1
348511100,1
348511101,1
348511102,1
348511103,1
348511104,1
348511105,0.666666667
348511106,1
348511107,1
348511108,0.8
348511109,1
348511110,0.933333333
348511111,0.866666667
348511112,1
348511113,1
348511114,1
348511115,1
348511116,1
348511117,1
348511118,1
348511119,1
348511120,0.933333333
348511121,1
348511122,1
348511123,1
